opportunity_id,sales_agent,manager,regional_office,product,account,sector,deal_stage,engage_date,close_date,close_value
UU21EYFN,"Kami Bicknell","Summer Sewald","West","GTX Basic",Sonron,telecommunications,Won,2017-02-10,2017-03-06,563
UU25XD9E,"Zane Levy","Summer Sewald","West","GTX PRO",Hatfan,services,Engaging,2017-05-08,NULL,NULL
UU7N7LZK,"James Ascencio","Summer Sewald","West","MG Advanced",NULL,NULL,Engaging,2017-09-18,NULL,NULL
UU7QH2WX,"Rosalina Dieter","Celia Rouche","West","MG Special",Kan-code,software,Lost,2017-10-07,2017-10-15,0
UUCSEHJX,"Darcel Schlecht","Melvin Marxen","Central","GTX Plus Pro",Warephase,services,Won,2017-10-19,2017-10-27,6276
UUF8Z53N,"Violet Mclelland","Cara Losch","East","MG Special",Condax,medical,Won,2017-06-02,2017-08-30,55
UUGY3W44,"Kary Hendrixson","Summer Sewald","West","GTX Basic",NULL,NULL,Engaging,2017-04-07,NULL,NULL
UURLD9W8,"Maureen Marcano","Summer Sewald","West","GTX Plus Pro",Plexzap,retail,Won,2017-03-31,2017-04-11,5793
UV45XZWJ,"Zane Levy","Summer Sewald","West","MG Special",Blackzim,retail,Lost,2017-08-14,2017-08-18,0
UVCHXUIG,"Anna Snelling","Dustin Brinkmann","Central","MG Special",Konmatfix,marketing,Engaging,2017-07-26,NULL,NULL
UVS5WJRG,"Jonathan Berthelot","Melvin Marxen","Central","GTX Basic",Cancity,retail,Won,2017-11-02,2017-11-03,479
UW6FSSDK,"Violet Mclelland","Cara Losch","East","MG Special","Acme Corporation",technology,Lost,2017-05-16,2017-08-16,0
UWI771ZX,"Darcel Schlecht","Melvin Marxen","Central","GTX Plus Basic",NULL,NULL,Engaging,2017-07-29,NULL,NULL
UWK0KA56,"Gladys Colclough","Melvin Marxen","Central","MG Advanced",Stanredtax,finance,Lost,2017-03-29,2017-04-05,0
UWPUJESS,"Versie Hillebrand","Dustin Brinkmann","Central","MG Special",Hottechi,technology,Lost,2017-03-26,2017-05-25,0
UWVT8M2Y,"Corliss Cosme","Cara Losch","East","GTX Basic",Iselectrics,technology,Lost,2017-06-12,2017-08-18,0
UWYFOEMO,"Hayden Neloms","Celia Rouche","West","MG Special",Dalttechnology,software,Won,2017-09-20,2017-09-26,59
UWZ7DFKY,"Lajuana Vencill","Dustin Brinkmann","Central","MG Special",Condax,medical,Won,2017-03-28,2017-06-06,55
UWZHNMR4,"Vicki Laflamme","Celia Rouche","West","GTX Plus Pro",Blackzim,retail,Won,2017-09-24,2017-11-26,5196
UX0H8B3W,"Donn Cantrell","Rocco Neubert","East","GTX Plus Pro",Donware,marketing,Lost,2017-09-24,2017-11-16,0
UX9D17FS,"Corliss Cosme","Cara Losch","East","GTX PRO",Ontomedia,employment,Won,2017-10-26,2017-11-04,4525
UXFEJC9Q,"Maureen Marcano","Summer Sewald","West","GTX Plus Basic",Nam-zim,services,Won,2017-05-18,2017-05-22,1082
UXJSIAVS,"Zane Levy","Summer Sewald","West","GTX Plus Pro",Y-corporation,employment,Won,2017-02-26,2017-03-14,4846
UXNB9OIB,"Daniell Hammack","Rocco Neubert","East","GTX PRO",Konex,technology,Won,2017-04-27,2017-04-28,5676
UXOQQR39,"James Ascencio","Summer Sewald","West","GTX Plus Basic",Golddex,finance,Lost,2017-04-18,2017-04-20,0
UY45Y7AM,"James Ascencio","Summer Sewald","West","MG Special",Sunnamplex,marketing,Lost,2017-03-05,2017-05-14,0
UY93W9NZ,"Jonathan Berthelot","Melvin Marxen","Central","GTX Basic",NULL,NULL,Prospecting,NULL,NULL,NULL
UYJDOT4Q,"Maureen Marcano","Summer Sewald","West","GTX Plus Pro",Sonron,telecommunications,Won,2017-06-19,2017-09-12,5816
UYJVA76O,"Cassey Cress","Rocco Neubert","East","GTX Plus Basic",Zathunicon,retail,Lost,2017-09-09,2017-11-21,0
UYP3NNU6,"Kami Bicknell","Summer Sewald","West","GTX Basic",Groovestreet,retail,Won,2016-12-19,2017-03-16,441
UYPF6FZ3,"Boris Faz","Rocco Neubert","East","GTX Plus Basic","Gekko & Co",retail,Won,2017-10-22,2017-12-20,1184
UYQJ2A1O,"Vicki Laflamme","Celia Rouche","West","GTX Plus Pro",NULL,NULL,Engaging,2017-05-01,NULL,NULL
UYWQ5N0R,"James Ascencio","Summer Sewald","West","GTX PRO",Labdrill,medical,Lost,2017-10-05,2017-11-23,0
UYZQCWAC,"Jonathan Berthelot","Melvin Marxen","Central","MG Advanced",Conecom,technology,Won,2017-10-12,2017-12-06,3203
UZ0MRAFU,"Cecily Lampkin","Dustin Brinkmann","Central","GTX Plus Pro",Codehow,software,Won,2017-07-07,2017-09-18,5455
UZ4JMG8Z,"Cassey Cress","Rocco Neubert","East","GTX Plus Basic",Donquadtech,technology,Lost,2017-09-08,2017-11-25,0
UZ7DU3D9,"Gladys Colclough","Melvin Marxen","Central","GTX Plus Pro",NULL,NULL,Prospecting,NULL,NULL,NULL
UZ83LE9X,"Vicki Laflamme","Celia Rouche","West","GTX Plus Pro",Xx-holding,finance,Lost,2017-11-01,2017-11-10,0
UZ9SEIZ9,"Vicki Laflamme","Celia Rouche","West","MG Special",Nam-zim,services,Lost,2017-10-04,2017-10-13,0
UZI6MKVR,"Anna Snelling","Dustin Brinkmann","Central","MG Special",Betatech,medical,Lost,2017-05-27,2017-08-24,0
UZN5JBF3,"Darcel Schlecht","Melvin Marxen","Central","GTX Basic",Warephase,services,Won,2017-06-30,2017-09-29,565
UZOTC90C,"Reed Clapper","Rocco Neubert","East","GTX PRO",Yearin,retail,Won,2017-06-22,2017-06-30,5302
UZTMM5MG,"Garret Kinder","Cara Losch","East","GTX PRO",Xx-zobam,entertainment,Lost,2017-08-09,2017-11-20,0
V01XCOAS,"Boris Faz","Rocco Neubert","East","MG Special","Umbrella Corporation",finance,Lost,2017-08-13,2017-11-22,0
V02WMIWK,"Anna Snelling","Dustin Brinkmann","Central","MG Special",NULL,NULL,Engaging,2017-07-26,NULL,NULL
V0EIMVES,"Cecily Lampkin","Dustin Brinkmann","Central","GTX Plus Pro",Konmatfix,marketing,Won,2017-03-13,2017-05-13,5121
V0G393Q6,"Marty Freudenburg","Melvin Marxen","Central","GTX Plus Basic",NULL,NULL,Engaging,2017-08-13,NULL,NULL
V0V6O05H,"Darcel Schlecht","Melvin Marxen","Central","GTX PRO",Condax,medical,Lost,2017-06-28,2017-07-07,0
V0XFS245,"Boris Faz","Rocco Neubert","East","GTX PRO","Bluth Company",technology,Won,2017-07-31,2017-09-11,4096
V0XQVHQV,"Jonathan Berthelot","Melvin Marxen","Central","MG Special",Gogozoom,telecommunications,Won,2017-10-05,2017-10-12,53
V135X5B7,"Violet Mclelland","Cara Losch","East","MG Advanced",Xx-zobam,entertainment,Won,2017-05-14,2017-05-17,3720
V1458D23,"Corliss Cosme","Cara Losch","East","GTX Plus Basic","Umbrella Corporation",finance,Won,2017-11-12,2017-11-13,1138
V1KABF71,"Jonathan Berthelot","Melvin Marxen","Central","GTX Plus Basic",NULL,NULL,Engaging,2017-08-04,NULL,NULL
V1ROZMCX,"Anna Snelling","Dustin Brinkmann","Central","GTX Plus Basic",dambase,marketing,Won,2017-05-13,2017-06-28,1041
V1SX6HOD,"Maureen Marcano","Summer Sewald","West","GTX Plus Basic",NULL,NULL,Engaging,2017-09-19,NULL,NULL
V1T47SKL,"Vicki Laflamme","Celia Rouche","West","MG Special",Zoomit,entertainment,Won,2017-05-22,2017-06-07,60
V1YT1LP1,"Jonathan Berthelot","Melvin Marxen","Central","GTX Basic",Stanredtax,finance,Won,2017-10-11,2017-12-25,592
V263VR1Y,"Hayden Neloms","Celia Rouche","West","MG Advanced",Finjob,employment,Won,2017-11-29,2017-12-14,3285
V28NVD6A,"Garret Kinder","Cara Losch","East","GTX Basic",Plussunin,retail,Won,2017-03-01,2017-05-01,629
V2GGEAOC,"Anna Snelling","Dustin Brinkmann","Central","MG Special",Streethex,retail,Won,2017-05-18,2017-09-15,51
V2JOV5MF,"Darcel Schlecht","Melvin Marxen","Central","GTX PRO",Domzoom,entertainment,Won,2017-07-26,2017-07-27,4677
V2V69I86,"Darcel Schlecht","Melvin Marxen","Central","GTX Plus Basic",NULL,NULL,Prospecting,NULL,NULL,NULL
V2X2KMUR,"Kami Bicknell","Summer Sewald","West","GTX Plus Basic",Faxquote,telecommunications,Won,2016-11-24,2017-03-28,1059
V2YD7XYV,"Hayden Neloms","Celia Rouche","West","MG Special",Y-corporation,employment,Won,2017-10-18,2017-12-20,51
V3G1HBTZ,"Lajuana Vencill","Dustin Brinkmann","Central","GTX Basic",Nam-zim,services,Engaging,2017-07-28,NULL,NULL
V3HVIJLL,"Zane Levy","Summer Sewald","West","GTX Basic",NULL,NULL,Engaging,2017-02-16,NULL,NULL
V3KGPHH9,"Niesha Huffines","Melvin Marxen","Central","GTX Plus Basic",Stanredtax,finance,Won,2017-05-14,2017-06-07,1064
V3QM4V7G,"Donn Cantrell","Rocco Neubert","East","GTX PRO",Initech,telecommunications,Lost,2017-07-30,2017-08-11,0
V3VJRFBV,"Cassey Cress","Rocco Neubert","East","GTX Basic",Kan-code,software,Lost,2017-08-25,2017-11-03,0
V4324HG4,"Violet Mclelland","Cara Losch","East","MG Special","Acme Corporation",technology,Lost,2017-01-23,2017-05-06,0
V4EKF9RF,"Corliss Cosme","Cara Losch","East","MG Advanced",Mathtouch,marketing,Won,2017-03-24,2017-03-31,3498
V4HYSJS2,"Reed Clapper","Rocco Neubert","East","MG Advanced",Betasoloin,medical,Won,2017-04-21,2017-06-04,2887
V4PVZC5L,"Boris Faz","Rocco Neubert","East","MG Special",Kinnamplus,retail,Lost,2017-10-10,2017-10-18,0
V4XHHFO3,"Elease Gluck","Celia Rouche","West","GTX Basic",Blackzim,retail,Engaging,2017-03-15,NULL,NULL
V4YBVSJ4,"Jonathan Berthelot","Melvin Marxen","Central","GTX Plus Basic",Condax,medical,Lost,2017-10-06,2017-10-17,0
V5AN4BZF,"Violet Mclelland","Cara Losch","East","GTX Basic",Silis,medical,Lost,2017-03-08,2017-05-29,0
V5OK4V5I,"Cassey Cress","Rocco Neubert","East","GTX Basic","Bubba Gump",software,Won,2016-12-09,2017-03-14,549
V5PKXYWS,"Gladys Colclough","Melvin Marxen","Central","GTX Plus Pro",NULL,NULL,Prospecting,NULL,NULL,NULL
V5QIL0HU,"Cassey Cress","Rocco Neubert","East","GTX PRO",Zencorporation,technology,Lost,2017-03-31,2017-04-07,0
V5THS9V8,"Niesha Huffines","Melvin Marxen","Central","GTX Plus Basic",Isdom,medical,Won,2017-09-30,2017-11-27,1117
V5XB0UPL,"Darcel Schlecht","Melvin Marxen","Central","GTX PRO",Warephase,services,Won,2017-04-14,2017-06-02,4575
V5ZP09PO,"Versie Hillebrand","Dustin Brinkmann","Central","GTX Plus Basic",Dontechi,software,Lost,2017-09-25,2017-10-03,0
V690FQG4,"Maureen Marcano","Summer Sewald","West","GTX Plus Basic",Scotfind,software,Won,2017-03-24,2017-05-26,1264
V6HB68BL,"Kary Hendrixson","Summer Sewald","West","GTX Basic",J-Texon,retail,Won,2017-03-03,2017-05-30,567
V6RULHFZ,"Vicki Laflamme","Celia Rouche","West","MG Special",Fasehatice,retail,Lost,2017-09-15,2017-12-30,0
V6YYDG56,"Daniell Hammack","Rocco Neubert","East","GTX Plus Pro",Donquadtech,technology,Lost,2017-05-31,2017-06-16,0
V71FMJBD,"Rosie Papadopoulos","Cara Losch","East","MG Advanced",NULL,NULL,Engaging,2017-06-28,NULL,NULL
V74O6XQT,"Daniell Hammack","Rocco Neubert","East","GTX PRO",NULL,NULL,Engaging,2017-03-14,NULL,NULL
V74YPMJ4,"Rosalina Dieter","Celia Rouche","West","MG Special",Zoomit,entertainment,Lost,2017-10-08,2017-10-20,0
V751HK8R,"Versie Hillebrand","Dustin Brinkmann","Central","MG Special",Finhigh,finance,Won,2017-02-07,2017-06-03,60
V7C6RT5S,"Cassey Cress","Rocco Neubert","East","MG Advanced",Betasoloin,medical,Won,2017-10-08,2017-10-17,3472
V7DHDF8V,"Darcel Schlecht","Melvin Marxen","Central","MG Advanced",Scottech,marketing,Lost,2017-05-25,2017-08-07,0
V7DY5VAP,"Gladys Colclough","Melvin Marxen","Central","MG Special",Codehow,software,Lost,2017-10-16,2017-10-24,0
V7T9ZP6C,"Markita Hansen","Celia Rouche","West","GTX Basic",J-Texon,retail,Won,2017-09-21,2017-10-01,566
V7W8CA47,"Vicki Laflamme","Celia Rouche","West","MG Special",NULL,NULL,Engaging,2017-08-16,NULL,NULL
V7Y78MPU,"Marty Freudenburg","Melvin Marxen","Central","GTX Basic",Rangreen,technology,Won,2017-04-30,2017-09-02,433
V7YVW4U0,"Rosie Papadopoulos","Cara Losch","East","GTX PRO",Kinnamplus,retail,Won,2017-04-02,2017-04-12,3731
V86S5LWV,"Marty Freudenburg","Melvin Marxen","Central","GTX Plus Basic",Dontechi,software,Lost,2017-09-27,2017-10-02,0
V8ELYA6F,"Anna Snelling","Dustin Brinkmann","Central","GTX Plus Pro",Treequote,telecommunications,Won,2017-11-14,2017-11-15,5276
V8HMIE7M,"Versie Hillebrand","Dustin Brinkmann","Central","MG Special",Konmatfix,marketing,Lost,2017-04-07,2017-05-30,0
V8I2CE9V,"Wilburn Farren","Cara Losch","East","GTX Basic",Zotware,software,Won,2017-06-20,2017-09-20,506
V8M89S4W,"Markita Hansen","Celia Rouche","West","GTX Basic",Kan-code,software,Won,2017-05-05,2017-05-06,560
V8RYC18P,"Anna Snelling","Dustin Brinkmann","Central","MG Special",Stanredtax,finance,Won,2017-05-27,2017-08-21,57
V929BUUS,"Gladys Colclough","Melvin Marxen","Central","GTX Plus Basic",Isdom,medical,Lost,2017-09-22,2017-12-21,0
V93EX6XU,"Zane Levy","Summer Sewald","West","GTX PRO",Nam-zim,services,Won,2017-06-07,2017-08-17,5185
V93ZA48C,"Cassey Cress","Rocco Neubert","East","GTX Basic",Donware,marketing,Won,2017-05-24,2017-09-24,614
V9E582SK,"Garret Kinder","Cara Losch","East","GTX Basic",Konex,technology,Won,2016-11-27,2017-03-16,469
V9FD3EYK,"Reed Clapper","Rocco Neubert","East","GTX PRO",Mathtouch,marketing,Won,2017-06-09,2017-09-22,4370
V9JDJ861,"Anna Snelling","Dustin Brinkmann","Central","MG Special",NULL,NULL,Prospecting,NULL,NULL,NULL
V9ORUWY8,"Cassey Cress","Rocco Neubert","East","MG Advanced",Ganjaflex,retail,Lost,2017-08-22,2017-12-05,0
V9UM2K16,"Corliss Cosme","Cara Losch","East","GTX Plus Pro",Kinnamplus,retail,Won,2017-10-09,2017-10-15,5711
V9WVYEE9,"Moses Frase","Dustin Brinkmann","Central","GTX Plus Pro",Codehow,software,Lost,2017-07-12,2017-07-20,0
V9XJAZPC,"Moses Frase","Dustin Brinkmann","Central","MG Advanced","Globex Corporation",technology,Lost,2017-05-02,2017-05-10,0
V9YR14KW,"Daniell Hammack","Rocco Neubert","East","GTX Basic",Plussunin,retail,Lost,2017-04-13,2017-04-20,0
V9YY2XIE,"Niesha Huffines","Melvin Marxen","Central","MG Advanced",Zumgoity,medical,Lost,2017-08-29,2017-11-28,0
VA0I9SDD,"Zane Levy","Summer Sewald","West","GTX PRO",Konex,technology,Won,2017-09-16,2017-09-27,5360
VA2JJZXD,"Jonathan Berthelot","Melvin Marxen","Central","GTX PRO",Rundofase,technology,Lost,2017-05-19,2017-09-09,0
VA9AGU75,"Donn Cantrell","Rocco Neubert","East","GTX PRO",Kan-code,software,Lost,2017-07-26,2017-09-26,0
VAD1MF34,"Gladys Colclough","Melvin Marxen","Central","MG Special",Konmatfix,marketing,Won,2017-11-06,2017-12-19,48
VAH6Y3F6,"Jonathan Berthelot","Melvin Marxen","Central","GTX Plus Basic",Hottechi,technology,Won,2017-01-23,2017-05-17,1039
VAL8O4PH,"Darcel Schlecht","Melvin Marxen","Central","MG Special",NULL,NULL,Engaging,2017-08-01,NULL,NULL
VAM56BG4,"Darcel Schlecht","Melvin Marxen","Central","GTX Plus Basic","Acme Corporation",technology,Prospecting,NULL,NULL,NULL
VAV3N62C,"Darcel Schlecht","Melvin Marxen","Central","GTX PRO",Cancity,retail,Won,2017-09-01,2017-09-12,4375
VB26KWQ6,"Kary Hendrixson","Summer Sewald","West","GTX Basic",Faxquote,telecommunications,Won,2017-10-10,2017-11-20,511
VBA34LWX,"Markita Hansen","Celia Rouche","West","GTX Basic",Sonron,telecommunications,Won,2017-02-18,2017-05-31,571
VBB0LCEN,"Lajuana Vencill","Dustin Brinkmann","Central","MG Advanced",NULL,NULL,Engaging,2017-07-26,NULL,NULL
VBFYOCDO,"Kami Bicknell","Summer Sewald","West","GTX Basic",NULL,NULL,Engaging,2017-05-10,NULL,NULL
VBG91TQH,"Marty Freudenburg","Melvin Marxen","Central","GTX Basic",Isdom,medical,Won,2017-03-06,2017-06-11,545
VBKF5FPB,"Hayden Neloms","Celia Rouche","West","GTX Plus Basic",Dalttechnology,software,Won,2017-08-30,2017-09-06,1195
VBM56CIF,"Marty Freudenburg","Melvin Marxen","Central","MG Advanced",Domzoom,entertainment,Won,2017-02-27,2017-06-28,2863
VBN56JMP,"Vicki Laflamme","Celia Rouche","West","GTX Basic",Goodsilron,marketing,Won,2017-07-17,2017-07-18,496
VBN5T6F8,"Cassey Cress","Rocco Neubert","East","MG Special",Opentech,finance,Won,2017-06-03,2017-08-31,59
VBRZZAP8,"Kary Hendrixson","Summer Sewald","West","GTX Basic",Hottechi,technology,Won,2017-07-11,2017-07-20,491
VBVO5X8W,"Darcel Schlecht","Melvin Marxen","Central","GTX PRO",dambase,marketing,Lost,2017-07-25,2017-08-08,0
VBWQO6BM,"Niesha Huffines","Melvin Marxen","Central","MG Advanced",Conecom,technology,Lost,2017-02-17,2017-05-14,0
VBZ862OS,"Kary Hendrixson","Summer Sewald","West","GTX Basic",Xx-holding,finance,Won,2017-03-02,2017-03-19,599
VC94R5H8,"Vicki Laflamme","Celia Rouche","West","GTX Basic",Konex,technology,Won,2017-02-09,2017-03-23,587
VCA1WAB0,"Anna Snelling","Dustin Brinkmann","Central","MG Advanced",Funholding,finance,Lost,2017-01-06,2017-03-21,0
VCD47XNB,"Jonathan Berthelot","Melvin Marxen","Central","GTX Plus Basic",Funholding,finance,Won,2017-06-22,2017-06-26,1033
VCQBM844,"James Ascencio","Summer Sewald","West","MG Advanced",Cheers,entertainment,Won,2017-10-22,2017-10-30,3294
VCSHYIU8,"Maureen Marcano","Summer Sewald","West","GTX Plus Basic",NULL,NULL,Engaging,2017-01-12,NULL,NULL
VD2KHXRY,"Zane Levy","Summer Sewald","West","GTX PRO",Toughzap,retail,Engaging,2017-07-27,NULL,NULL
VD6BP6T2,"Jonathan Berthelot","Melvin Marxen","Central","MG Special",Domzoom,entertainment,Won,2017-04-16,2017-04-23,68
VD94D677,"Vicki Laflamme","Celia Rouche","West","MG Special",Groovestreet,retail,Lost,2017-04-21,2017-04-29,0
VDD7H92Q,"Maureen Marcano","Summer Sewald","West","GTX Plus Basic",Hatfan,services,Won,2017-05-28,2017-06-05,1171
VDGA4KXA,"Violet Mclelland","Cara Losch","East","GTX Plus Basic","Bluth Company",technology,Won,2017-12-24,2017-12-30,1093
VDIU10RV,"Markita Hansen","Celia Rouche","West","MG Special",Lexiqvolax,medical,Engaging,2016-11-23,NULL,NULL
VDOUNMRC,"Maureen Marcano","Summer Sewald","West","GTX Plus Basic",Golddex,finance,Won,2017-05-07,2017-08-08,1222
VE334W2U,"Jonathan Berthelot","Melvin Marxen","Central","GTX Basic",Codehow,software,Won,2017-07-17,2017-09-23,546
VE4LZ8F5,"Daniell Hammack","Rocco Neubert","East","MG Special",Kan-code,software,Won,2017-06-20,2017-08-25,62
VEZ8OX88,"Vicki Laflamme","Celia Rouche","West","GTX Basic",Plexzap,retail,Lost,2017-09-16,2017-11-19,0
VF1V41RI,"Markita Hansen","Celia Rouche","West","MG Special",Kan-code,software,Lost,2016-12-27,2017-03-28,0
VF2OKZY5,"Vicki Laflamme","Celia Rouche","West","MG Advanced",Scotfind,software,Lost,2017-03-20,2017-06-12,0
VF651O1V,"Markita Hansen","Celia Rouche","West","MG Special",Fasehatice,retail,Lost,2017-03-31,2017-04-12,0
VF7DWQIH,"Darcel Schlecht","Melvin Marxen","Central","GTX Plus Pro",dambase,marketing,Won,2017-06-05,2017-08-25,5421
VFEV5XBS,"Violet Mclelland","Cara Losch","East","GTX Plus Basic",NULL,NULL,Engaging,2017-01-31,NULL,NULL
VFKKSJT2,"Kary Hendrixson","Summer Sewald","West","GTX PRO",Kan-code,software,Won,2017-03-02,2017-05-15,4506
VFO5EK6R,"Corliss Cosme","Cara Losch","East","GTX Basic",Silis,medical,Lost,2017-07-07,2017-07-14,0
VFZ5GB3W,"Zane Levy","Summer Sewald","West","GTX Basic",Golddex,finance,Lost,2017-06-23,2017-07-04,0
VFZOL6CB,"Elease Gluck","Celia Rouche","West","MG Special",Dalttechnology,software,Won,2017-02-23,2017-03-10,47
VG17J29L,"Versie Hillebrand","Dustin Brinkmann","Central","MG Special",Bioholding,medical,Lost,2017-07-19,2017-07-29,0
VG1WQW88,"Maureen Marcano","Summer Sewald","West","MG Special",Golddex,finance,Lost,2017-09-23,2017-11-06,0
VGE4M1C9,"Versie Hillebrand","Dustin Brinkmann","Central","MG Special","Globex Corporation",technology,Lost,2017-02-25,2017-03-08,0
VGIIK8MS,"Boris Faz","Rocco Neubert","East","GTX Plus Basic",Donware,marketing,Lost,2017-04-26,2017-05-01,0
VGSH1TSW,"Violet Mclelland","Cara Losch","East","MG Special","Vehement Capital Partners",finance,Engaging,2017-08-25,NULL,NULL
VH3C0A8F,"Donn Cantrell","Rocco Neubert","East","GTX Basic",Mathtouch,marketing,Lost,2017-07-04,2017-07-05,0
VH6OFWCV,"Zane Levy","Summer Sewald","West","MG Advanced",NULL,NULL,Engaging,2017-06-20,NULL,NULL
VH78FLDN,"Zane Levy","Summer Sewald","West","GTX PRO",Cheers,entertainment,Lost,2017-03-24,2017-04-03,0
VHT6G2BS,"Jonathan Berthelot","Melvin Marxen","Central","GTX Plus Basic",NULL,NULL,Engaging,2017-08-14,NULL,NULL
VHZFABAC,"Daniell Hammack","Rocco Neubert","East","MG Special",NULL,NULL,Engaging,2017-06-22,NULL,NULL
VICY80KW,"Cassey Cress","Rocco Neubert","East","GTX PRO","Vehement Capital Partners",finance,Won,2017-06-05,2017-08-27,4994
VIFA2I18,"Jonathan Berthelot","Melvin Marxen","Central","GTX Basic",NULL,NULL,Engaging,2017-07-28,NULL,NULL
VIHXI2JA,"Markita Hansen","Celia Rouche","West","GTX Plus Basic",Konex,technology,Lost,2017-07-13,2017-07-14,0
VIMY08JH,"Maureen Marcano","Summer Sewald","West","GTX Basic",Hatfan,services,Won,2017-06-26,2017-07-06,518
VIV0OXU6,"Anna Snelling","Dustin Brinkmann","Central","GTX Basic",Domzoom,entertainment,Won,2017-04-04,2017-04-11,582
VIY7P8J6,"Versie Hillebrand","Dustin Brinkmann","Central","MG Special",Hatfan,services,Engaging,2017-08-01,NULL,NULL
VIZ9ZLVT,"Moses Frase","Dustin Brinkmann","Central","GTX Plus Basic",Rundofase,technology,Lost,2017-08-28,2017-11-30,0
VJ1EK4A3,"Daniell Hammack","Rocco Neubert","East","GTX Basic","Vehement Capital Partners",finance,Won,2017-03-24,2017-04-02,540
VJ1FT11H,"Kami Bicknell","Summer Sewald","West","GTX Basic",Xx-holding,finance,Lost,2017-09-04,2017-11-18,0
VJ5QGP8Z,"Maureen Marcano","Summer Sewald","West","MG Advanced",NULL,NULL,Engaging,2017-02-15,NULL,NULL
VJ9K12PY,"Lajuana Vencill","Dustin Brinkmann","Central","MG Special",NULL,NULL,Engaging,2017-07-21,NULL,NULL
VJD27D8U,"Elease Gluck","Celia Rouche","West","GTX PRO",Singletechno,retail,Won,2017-09-29,2017-10-01,5340
VJILDVVF,"Darcel Schlecht","Melvin Marxen","Central","GTX PRO",Zathunicon,retail,Prospecting,NULL,NULL,NULL
VJSI29OF,"Versie Hillebrand","Dustin Brinkmann","Central","MG Special",NULL,NULL,Engaging,2017-08-11,NULL,NULL
VK9KN5PT,"Boris Faz","Rocco Neubert","East","MG Advanced",NULL,NULL,Engaging,2017-04-02,NULL,NULL
VKB9RFJT,"Versie Hillebrand","Dustin Brinkmann","Central","MG Special",Condax,medical,Won,2017-09-25,2017-11-20,55
VKIR68JX,"Violet Mclelland","Cara Losch","East","GTX Plus Basic",NULL,NULL,Engaging,2017-09-04,NULL,NULL
VKM187MX,"Gladys Colclough","Melvin Marxen","Central","MG Special",Condax,medical,Won,2017-05-31,2017-06-09,48
VKM2BCMV,"Jonathan Berthelot","Melvin Marxen","Central","GTX PRO",Inity,marketing,Won,2017-09-19,2017-09-25,3678
VKT0UN11,"James Ascencio","Summer Sewald","West","MG Advanced",Codehow,software,Engaging,2017-01-14,NULL,NULL
VKXZ36VE,"Moses Frase","Dustin Brinkmann","Central","GTX Basic",Ron-tech,medical,Lost,2017-04-16,2017-04-18,0
VL8YNHD7,"Kary Hendrixson","Summer Sewald","West","GTX Plus Basic",NULL,NULL,Engaging,2017-12-08,NULL,NULL
VLADQZ43,"Darcel Schlecht","Melvin Marxen","Central","GTX PRO",Domzoom,entertainment,Lost,2017-01-30,2017-05-31,0
VLPSQ076,"Wilburn Farren","Cara Losch","East","MG Advanced",Betasoloin,medical,Lost,2017-07-03,2017-07-12,0
VLVP8FPJ,"Cassey Cress","Rocco Neubert","East","MG Advanced",Iselectrics,technology,Lost,2017-06-29,2017-07-08,0
VLYT262U,"Daniell Hammack","Rocco Neubert","East","GTX Plus Basic",NULL,NULL,Engaging,2017-08-04,NULL,NULL
VM0A3057,"James Ascencio","Summer Sewald","West","GTX Plus Pro",Plusstrip,entertainment,Won,2017-09-24,2017-10-03,5527
VM0MHPAO,"Wilburn Farren","Cara Losch","East","MG Special",NULL,NULL,Engaging,2017-04-03,NULL,NULL
VM6SAQYT,"Violet Mclelland","Cara Losch","East","MG Special",Donquadtech,technology,Won,2017-11-17,2017-11-26,65
VMBM5EKL,"Darcel Schlecht","Melvin Marxen","Central","GTX PRO",NULL,NULL,Engaging,2017-07-26,NULL,NULL
VMEVOJVL,"Daniell Hammack","Rocco Neubert","East","GTX Plus Pro",Sumace,retail,Lost,2017-02-22,2017-05-17,0
VMGCRSWP,"Violet Mclelland","Cara Losch","East","MG Special","Bluth Company",technology,Won,2017-10-28,2017-11-14,61
VMI5QYS3,"Donn Cantrell","Rocco Neubert","East","GTX PRO",Xx-zobam,entertainment,Lost,2017-07-05,2017-07-09,0
VMIAO42Z,"Vicki Laflamme","Celia Rouche","West","GTX Plus Pro",Donquadtech,technology,Engaging,2017-04-28,NULL,NULL
VMIMPP6H,"Daniell Hammack","Rocco Neubert","East","GTX Plus Basic","Umbrella Corporation",finance,Won,2017-06-22,2017-09-11,1078
VMOGUQA7,"Moses Frase","Dustin Brinkmann","Central","MG Special",Conecom,technology,Won,2017-08-23,2017-12-13,51
VMTPCY5G,"Hayden Neloms","Celia Rouche","West","MG Special",Condax,medical,Won,2017-06-19,2017-06-25,55
VMUTS9GK,"Daniell Hammack","Rocco Neubert","East","GTX Plus Pro",Condax,medical,Won,2017-09-04,2017-11-01,5807
VMXGBINH,"Darcel Schlecht","Melvin Marxen","Central","GTX PRO",NULL,NULL,Prospecting,NULL,NULL,NULL
VN0XOAB6,"Cassey Cress","Rocco Neubert","East","MG Advanced","Bubba Gump",software,Won,2017-10-06,2017-11-12,3333
VN6JB8HU,"Violet Mclelland","Cara Losch","East","GTX Plus Basic",Sumace,retail,Won,2017-04-13,2017-06-10,1145
